1,227
2,228
3,227
4,227
5,229
6,228
7,224
8,226
9,227
10,223
11,226
12,229
13,223
14,223
15,231
16,227
17,225
18,224
19,224
20,227
21,225
22,226
23,228
24,228
25,227
26,228
27,228
28,228
29,223
30,226
31,226
32,227
33,225
34,229
35,227
36,225
37,223
38,227
39,223
40,227
41,232
42,223
43,233
44,227
45,227
46,231
47,226
48,234
49,228
50,228
51,226
52,228
53,228
54,225
55,225
56,228
57,231
58,225
59,226
60,226
61,226
62,225
63,229
64,226
65,225
66,234
67,230
68,229
69,223
70,229
71,225
72,225
73,228
74,223
75,231
76,228
77,225
78,226
79,227
80,225
81,226
82,232
83,223
84,231
85,231
86,224
87,227
88,229
89,226
90,225
91,228
92,227
93,227
94,226
95,226
96,230
97,224
98,227
99,226
100,227
101,228
102,223
103,228
104,227
105,227
106,226
107,232
108,227
109,230
110,228
111,228
112,226
113,227
114,232
115,229
116,225
117,231
118,228
119,231
120,228
121,225
122,226
123,227
124,230
125,226
126,227
127,225
128,224
129,229
130,227
131,230
132,229
133,227
134,225
135,229
136,228
137,229
138,231
139,231
140,230
141,227
142,226
143,226
144,227
145,227
146,230
147,228
148,232
149,232
150,230
151,225
152,226
153,230
154,223
155,226
156,233
157,235
158,228
159,227
160,231
161,226
162,232
163,235
164,225
165,227
166,230
167,229
168,226
169,229
170,228
171,227
172,229
173,229
174,228
175,227
176,236
177,231
178,227
179,226
180,228
181,226
182,227
183,232
184,229
185,230
186,229
187,229
188,231
189,231
190,228
191,227
192,233
193,230
194,229
195,227
196,235
197,228
198,226
199,228
200,233
201,237
202,227
203,226
204,229
205,229
206,232
207,233
208,232
209,227
210,228
211,234
212,231
213,232
214,227
215,228
216,230
217,231
218,229
219,229
220,233
221,229
222,228
223,232
224,226
225,229
226,229
227,229
228,228
229,231
230,232
231,232
232,228
233,231
234,229
235,232
236,232
237,235
238,231
239,231
240,235
241,235
242,231
243,234
244,232
245,232
246,231
247,232
248,232
249,232
250,238
251,236
252,231
253,234
254,230
255,232
256,231
257,224
258,241
259,228
260,233
261,233
262,232
263,231
264,230
265,234
266,230
267,228
268,231
269,233
270,228
271,235
272,233
273,233
274,231
275,230
276,232
277,229
278,232
279,233
280,233
281,232
282,227
283,231
284,232
285,229
286,234
287,244
288,243
289,232
290,231
291,235
292,231
293,271
294,235
295,232
296,234
297,232
298,232
299,232
300,231
301,231
302,229
303,235
304,231
305,233
306,230
307,229
308,233
309,233
310,233
311,235
312,238
313,231
314,234
315,237
316,233
317,235
318,233
319,240
320,230
321,232
322,237
323,235
324,236
325,233
326,234
327,230
328,229
329,232
330,233
331,231
332,231
333,230
334,235
335,231
336,234
337,236
338,230
339,237
340,238
341,235
342,234
343,236
344,240
345,234
346,233
347,237
348,235
349,236
350,234
351,232
352,236
353,237
354,234
355,237
356,235
357,230
358,234
359,236
360,234
361,235
362,238
363,232
364,235
365,238
366,232
367,235
368,238
369,249
370,236
371,236
372,238
373,234
374,236
375,237
376,233
377,235
378,234
379,233
380,231
381,232
382,233
383,240
384,232
385,237
386,240
387,233
388,238
389,239
390,236
391,237
392,234
393,236
394,237
395,235
396,234
397,238
398,237
399,240
400,236
401,237
402,237
403,237
404,246
405,237
406,237
407,242
408,242
409,238
410,237
411,238
412,240
413,238
414,238
415,240
416,237
417,235
418,239
419,236
420,239
421,240
422,238
423,241
424,242
425,239
426,243
427,241
428,240
429,244
430,240
431,244
432,240
433,244
434,240
435,242
436,245
437,240
438,240
439,241
440,242
441,245
442,238
443,240
444,245
445,245
446,242
447,243
448,241
449,261
450,244
451,242
452,243
453,243
454,240
455,240
456,243
457,243
458,242
459,241
460,242
461,237
462,245
463,243
464,246
465,241
466,242
467,246
468,243
469,247
470,244
471,239
472,238
473,244
474,249
475,244
476,248
477,244
478,244
479,247
480,243
481,248
482,244
483,242
484,248
485,245
486,244
487,245
488,245
489,249
490,246
491,241
492,247
493,241
494,246
495,242
496,242
497,245
498,240
499,243
500,247
501,244
502,242
503,243
504,242
505,242
506,243
507,247
508,243
509,249
510,244
511,241
512,245
513,247
514,242
515,245
516,244
517,245
518,243
519,241
520,244
521,240
522,236
523,245
524,247
525,244
526,243
527,241
528,243
529,241
530,250
531,241
532,245
533,245
534,245
535,246
536,242
537,246
538,244
539,241
540,245
541,243
542,242
543,248
544,241
545,242
546,246
547,246
548,242
549,244
550,244
551,243
552,246
553,242
554,244
555,243
556,246
557,246
558,243
559,241
560,249
561,243
562,240
563,250
564,242
565,248
566,244
567,246
568,247
569,247
570,242
571,243
572,249
573,245
574,242
575,246
576,253
577,244
578,244
579,250
580,247
581,243
582,243
583,248
584,247
585,241
586,247
587,244
588,246
589,244
590,242
591,251
592,248
593,244
594,251
595,244
596,243
597,247
598,244
599,250
600,242
601,246
602,243
603,244
604,249
605,243
606,242
607,241
608,244
609,244
610,246
611,245
612,242
613,242
614,244
615,241
616,241
617,248
618,245
619,246
620,248
621,247
622,249
623,244
624,245
625,243
626,246
627,245
628,247
629,246
630,243
631,249
632,241
633,246
634,248
635,248
636,242
637,246
638,249
639,245
640,245
641,245
642,245
643,245
644,245
645,244
646,247
647,254
648,251
649,247
650,247
651,247
652,244
653,247
654,245
655,252
656,251
657,247
658,247
659,248
660,249
661,249
662,248
663,246
664,251
665,249
666,249
667,251
668,253
669,250
670,249
671,249
672,244
673,245
674,247
675,250
676,254
677,248
678,251
679,251
680,249
681,249
682,245
683,256
684,250
685,243
686,250
687,247
688,254
689,256
690,251
691,254
692,246
693,251
694,248
695,248
696,254
697,248
698,248
699,246
700,250
701,250
702,243
703,245
704,247
705,246
706,250
707,245
708,249
709,244
710,248
711,245
712,249
713,244
714,243
715,244
716,249
717,242
718,243
719,248
720,245
721,245
722,240
723,240
724,243
725,245
726,244
727,244
728,244
729,245
730,245
731,240
732,244
733,240
734,243
735,244
736,244
737,248
738,242
739,247
740,245
741,245
742,246
743,247
744,250
745,244
746,244
747,243
748,248
749,250
750,250
751,249
752,247
753,253
754,247
755,248
756,250
757,252
758,251
759,253
760,247
761,248
762,249
763,252
764,248
765,249
766,251
767,252
768,252
769,252
770,250
771,250
772,246
773,252
774,253
775,250
776,250
777,253
778,249
779,256
780,246
781,245
782,254
783,250
784,250
785,245
786,243
787,246
788,246
789,253
790,254
791,245
792,247
793,244
794,245
795,251
796,249
797,247
798,244
799,243
800,249
801,248
802,246
803,247
804,248
805,244
806,251
807,247
808,255
809,251
810,252
811,255
812,249
813,252
814,252
815,254
816,252
817,250
818,256
819,254
820,252
821,251
822,256
823,253
824,256
825,253
826,254
827,255
828,252
829,255
830,254
831,255
832,258
833,260
834,252
835,273
836,253
837,261
838,249
839,256
840,257
841,257
842,259
843,260
844,255
845,265
846,256
847,262
848,258
849,259
850,255
851,261
852,260
853,259
854,256
855,261
856,257
857,263
858,259
859,259
860,259
861,263
862,258
863,264
864,257
865,261
866,262
867,260
868,261
869,260
870,263
871,260
872,264
873,254
874,261
875,256
876,259
877,260
878,257
879,260
880,265
881,260
882,260
883,260
884,263
885,261
886,261
887,264
888,260
889,259
890,262
891,264
892,265
893,269
894,260
895,259
896,263
897,259
898,263
899,265
900,275
901,264
902,263
903,259
904,268
