1,57903
2,59618
3,59275
4,59420
5,59696
6,59395
7,59206
8,59727
9,59795
10,59730
11,59813
12,59959
13,59900
14,59763
15,59641
16,60477
17,59570
18,60266
19,60170
20,60129
21,59670
22,60188
23,60324
24,60531
25,60487
26,60444
27,60048
28,60545
29,60510
30,60255
31,60920
32,60929
33,60467
34,60758
35,60638
36,61175
37,60710
38,61253
39,61424
40,61107
41,61376
42,61296
43,61230
44,61679
45,61984
46,61215
47,61897
48,61349
49,61643
50,61309
51,61164
52,61859
53,61191
54,61498
55,61419
56,61930
57,62089
58,62287
59,61799
60,62111
61,61868
62,62462
63,61945
64,62481
65,62598
66,62199
67,62589
68,62499
69,62463
70,62829
71,62472
72,62455
73,62339
74,62373
75,63072
76,62544
77,62934
78,62566
79,62857
80,62878
81,63374
82,63408
83,63099
84,63339
85,62872
86,63759
87,63626
88,63383
89,63329
90,63367
91,63856
92,63377
93,63757
94,63730
95,63573
96,64336
97,63794
98,63647
99,63884
100,64079
101,63921
102,64054
103,64086
104,64325
105,63868
106,64107
107,63968
108,64064
109,64353
110,64172
111,63976
112,64674
113,64479
114,64601
115,64484
116,64427
117,64445
118,64179
119,64593
120,64791
121,65084
122,64850
123,64488
124,64617
125,64898
126,65094
127,65324
128,65020
129,65009
130,65481
131,65399
132,65158
133,65284
134,65076
135,65181
136,65414
137,159
138,111
139,65446
140,49
141,65363
142,236
143,65377
144,328
145,435
146,65463
147,114
148,216
149,569
150,371
151,130
152,56
153,468
154,30
155,711
156,512
157,457
158,594
159,887
160,1504
161,870
162,1076
163,955
164,928
165,1183
166,712
167,783
168,528
169,855
170,1102
171,1165
172,843
173,1043
174,1571
175,1530
176,1091
177,1442
178,1268
179,1555
180,1476
181,1332
182,1834
183,1402
184,1500
185,1489
186,1377
187,1338
188,1683
189,2117
190,1532
191,1894
192,1517
193,1939
194,2098
195,2000
196,2009
197,1910
198,2360
199,2360
200,2358
201,2377
202,2451
203,2263
204,2813
205,2444
206,2292
207,2626
208,2068
209,2569
210,2810
211,2449
212,2597
213,2848
214,2742
215,3171
216,3126
217,3002
218,2881
219,2551
220,2791
221,3097
222,3175
223,3040
224,2892
225,3240
226,2807
227,2815
228,3004
229,3052
230,3063
231,3078
232,3437
233,2895
234,3424
235,3279
236,3263
237,3608
238,3492
239,3896
240,3497
241,3510
242,3739
243,4044
244,3816
245,4117
246,3991
247,3475
248,3327
249,3642
250,4321
251,3965
252,4153
253,3519
254,3714
255,4012
256,4221
257,4630
258,3905
259,3971
260,4147
261,3947
262,4466
263,4318
264,4251
265,4465
266,4200
267,4378
268,4411
269,5169
270,4437
271,4799
272,4653
273,4724
274,4438
275,4629
276,5058
277,4583
278,4689
279,4803
280,4648
281,4813
282,5199
283,5447
284,4890
285,5123
286,4953
287,4951
288,4824
289,4486
290,5901
291,5188
292,5367
293,5304
294,5295
295,5014
296,5320
297,5272
298,5199
299,5471
300,5121
301,5435
302,5656
303,5030
304,4788
305,5188
306,5444
307,5502
308,5843
309,5249
310,5548
311,5612
312,5821
313,5503
314,5897
315,6031
316,5454
317,6036
318,5937
319,5977
320,6099
321,5374
322,5463
323,5509
324,6263
325,6056
326,6687
327,6134
328,6074
329,6341
330,6476
331,6042
332,6463
333,6010
334,6542
335,6486
336,5997
337,5507
338,6917
339,6666
340,6014
341,6665
342,6983
343,6751
344,6781
345,6504
346,6557
347,6808
348,6530
349,6824
350,6580
351,7103
352,6728
353,6842
354,6768
355,7168
356,6898
357,7050
358,7170
359,7065
360,6569
361,6884
362,6943
363,6772
364,7315
365,6951
366,7339
367,6994
368,7222
369,7097
370,7005
371,7215
372,7254
373,7617
374,7480
375,7435
376,7435
377,6992
378,6988
379,7110
380,7403
381,7601
382,7479
383,7444
384,7998
385,7626
386,7620
387,7528
388,7504
389,7085
390,7654
391,7431
392,7545
393,7461
394,7490
395,7576
396,7549
397,8091
398,7967
399,7800
400,7721
401,7905
402,7720
403,7940
404,8079
405,7841
406,7830
407,8463
408,8276
409,8095
410,8114
411,7823
412,8103
413,8496
414,8456
415,7978
416,8408
417,8210
418,7772
419,8200
420,8500
421,8409
422,8262
423,7935
424,8168
425,8077
426,7877
427,8321
428,7644
429,8639
430,7743
431,8359
432,8948
433,8584
434,8295
435,8401
436,8980
437,8461
438,8291
439,8299
440,8460
441,9213
442,8440
443,8766
444,8452
445,8525
446,8871
447,8464
448,8519
449,8189
450,9073
451,8920
452,8808
453,9169
454,8941
455,9256
456,9208
457,9074
458,9171
459,8780
460,9169
461,9299
462,9131
463,8537
464,8909
465,8770
466,9301
467,9002
468,9288
469,8914
470,9267
471,9607
472,9618
473,9145
474,9254
475,9351
476,9325
477,9460
478,8827
479,9264
480,9671
481,9713
482,9014
483,8958
484,9053
485,10199
486,9788
487,8998
488,9457
489,8707
490,9175
491,9032
492,9220
493,9534
494,9608
495,9349
496,9502
497,9951
498,9797
499,9928
500,9726
501,9338
502,9548
503,9755
504,9506
505,9648
506,9854
507,9454
508,9675
509,9741
510,9735
511,9594
512,9555
513,9939
514,9870
515,9675
516,9627
517,10064
518,10038
519,9995
520,9708
521,9601
522,9760
523,10049
524,10009
525,10023
526,9820
527,9887
528,9881
529,10071
530,10035
531,10263
532,9898
533,9783
534,10488
535,9734
536,9535
537,9778
538,10213
539,10181
540,10110
541,9970
542,10442
543,10409
544,10342
545,10111
546,10873
547,10136
548,10602
549,10428
550,10807
551,10095
552,10412
553,10743
554,10129
555,10482
556,10365
557,11325
558,10575
559,11072
560,10550
561,10470
562,10319
563,10437
564,10169
565,10412
566,10578
567,11301
568,10804
569,10848
570,10525
571,10606
572,10809
573,11004
574,10869
575,10787
576,10318
577,10820
578,10865
579,10919
580,10904
581,10970
582,10598
583,11021
584,10689
585,10195
586,11322
587,10619
588,11030
589,11147
590,10368
591,11228
592,10535
593,10977
594,10878
595,11630
596,10767
597,11587
598,10895
599,11394
600,11153
601,11315
602,11221
603,10936
604,11074
605,11675
606,11441
607,10935
608,10948
609,11769
610,11650
611,11505
612,11447
613,11240
614,11451
615,11329
616,11792
617,11816
618,11119
619,11388
620,11079
621,11262
622,11559
623,11456
624,11225
625,11541
626,11441
627,11697
628,10915
629,11119
630,11540
631,11059
632,11303
633,11611
634,11778
635,11521
636,11664
637,11484
638,11633
639,11578
640,11414
641,11462
642,11775
643,11850
644,11446
645,11585
646,11898
647,11415
648,11787
649,11544
650,11847
651,11548
652,11911
653,11692
654,12222
655,11786
656,12187
657,11669
658,11894
659,11634
660,11900
661,12306
662,11963
663,11688
664,11817
665,11964
666,11693
667,12045
668,12044
669,11750
670,12079
671,11940
672,12077
673,12902
674,11884
675,11817
676,12045
677,11614
678,11791
679,12298
680,12098
681,12281
682,12894
683,12005
684,12547
685,11887
686,11911
687,12545
688,12307
689,12053
690,11637
691,12287
692,12012
693,11811
694,11972
695,12182
696,11903
697,12353
698,11917
699,11983
700,12179
701,12506
702,12468
703,12081
704,12023
705,12420
706,12644
707,12263
708,12151
709,12384
710,12405
711,11897
712,12454
713,12761
714,12533
715,12391
716,12128
717,12520
718,12132
719,12392
720,12534
721,12307
722,12543
