23:49:45,01000,5263,1,374,439,0,191,3,20075,0,170
23:49:58,01000,5263,2,374,439,0,191,3,20075,0,170
23:50:00,01000,5263,1,374,439,0,191,3,20075,0,170
23:50:02,01000,5263,2,374,439,0,191,3,20075,0,170
23:50:08,01000,5263,1,374,439,0,191,3,20075,0,170
23:50:14,01000,5263,2,374,439,0,191,3,20075,0,170
23:50:16,01000,5263,1,374,439,0,191,3,20075,0,170
23:50:20,01000,5263,2,374,439,0,191,3,20075,0,170
23:50:26,01000,5263,1,374,438,0,191,3,20075,0,170
23:50:28,01000,5263,1,374,439,0,191,3,20075,0,170
23:50:30,01000,5263,2,374,438,0,191,3,20075,0,170
23:50:34,01000,5263,1,374,438,0,191,3,20075,0,170
23:50:36,01000,5263,2,374,438,0,191,3,20075,0,170
23:50:38,01000,5263,2,374,439,0,191,3,20075,0,170
23:50:42,01000,5264,2,374,439,0,191,3,20075,0,170
23:50:44,01000,5263,2,374,439,0,191,3,20075,0,170
23:50:48,01000,5263,2,374,438,0,191,3,20075,0,170
23:50:56,01000,5263,1,374,438,0,191,3,20075,0,170
23:51:00,01000,5263,2,374,438,0,191,3,20075,0,170
23:51:02,01000,5263,2,374,439,0,191,3,20075,0,170
23:51:48,01000,5263,1,374,439,0,191,3,20075,0,170
23:51:50,01000,5263,2,374,439,0,191,3,20075,0,170
23:51:52,01000,5264,2,374,439,0,191,3,20075,0,170
23:51:54,01000,5263,2,374,438,0,191,3,20075,0,170
23:52:06,01000,5263,2,374,439,0,191,3,20075,0,170
23:52:08,01000,5263,3,374,439,0,191,3,20075,0,170
23:52:10,01000,5263,2,374,439,0,191,3,20075,0,170
23:52:16,01000,5264,2,374,439,0,191,3,20075,0,170
23:52:18,01000,5263,2,374,439,0,191,3,20075,0,170
23:52:26,01000,5263,1,374,439,0,191,3,20075,0,170
23:52:30,01000,5263,2,374,439,0,191,3,20075,0,170
23:52:32,01000,5263,1,374,439,0,191,3,20075,0,170
23:52:36,01000,5263,2,374,439,0,191,3,20075,0,170
23:52:38,01000,5263,1,374,439,0,191,3,20075,0,170
23:52:40,01000,5263,2,374,439,0,191,3,20075,0,170
23:52:42,01000,5263,1,374,439,0,191,3,20075,0,170
23:52:50,01000,5263,2,374,439,0,191,3,20075,0,170
23:52:52,01000,5263,1,374,439,0,191,3,20075,0,170
23:52:54,01000,5263,2,374,439,0,191,3,20075,0,170
23:53:06,01000,5263,1,374,439,0,191,3,20075,0,170
23:53:08,01000,5263,2,374,439,0,191,3,20075,0,170
23:53:16,01000,5263,1,374,439,0,191,3,20075,0,170
23:53:18,01000,5263,2,374,439,0,191,3,20075,0,170
23:53:22,01000,5263,1,374,438,0,191,3,20075,0,170
23:53:24,01000,5263,2,374,438,0,191,3,20075,0,170
23:53:26,01000,5264,2,374,438,0,191,3,20075,0,170
23:53:30,01000,5264,2,374,439,0,191,3,20075,0,170
23:53:32,01000,5263,2,374,439,0,191,3,20075,0,170
23:53:38,01000,5263,1,374,439,0,191,3,20075,0,170
23:53:42,01000,5263,2,374,439,0,191,3,20075,0,170
23:53:44,01000,5264,1,374,439,0,191,3,20075,0,170
23:53:46,01000,5263,1,374,439,0,191,3,20075,0,170
23:53:50,01000,5263,1,374,438,0,191,3,20075,0,170
23:53:52,01000,5263,1,374,439,0,191,3,20075,0,170
23:53:54,01000,5263,1,374,438,0,191,3,20075,0,170
23:53:56,01000,5264,2,374,438,0,191,3,20075,0,170
23:53:58,01000,5263,1,374,438,0,191,3,20075,0,170
23:54:02,01000,5263,1,374,439,0,191,3,20075,0,170
23:54:06,01000,5264,1,374,439,0,191,3,20075,0,170
23:54:08,01000,5263,1,374,439,0,191,3,20075,0,170
23:54:10,01000,5264,1,374,439,0,191,3,20075,0,170
23:54:12,01000,5263,1,374,439,0,191,3,20075,0,170
23:54:20,01000,5264,1,374,439,0,191,3,20075,0,170
23:54:22,01000,5263,2,374,439,0,191,3,20075,0,170
23:54:28,01000,5263,1,374,439,0,191,3,20075,0,170
23:54:30,01000,5263,2,374,439,0,191,3,20075,0,170
23:54:34,01000,5263,1,374,438,0,191,3,20075,0,170
23:54:36,01000,5263,2,374,438,0,191,3,20075,0,170
23:54:38,01000,5263,1,374,438,0,191,3,20075,0,170
23:54:40,01000,5263,2,374,438,0,191,3,20075,0,170
23:54:42,01000,5263,1,374,438,0,191,3,20075,0,170
23:54:46,01000,5263,1,374,439,0,191,3,20075,0,170
23:54:48,01000,5263,2,374,439,0,191,3,20075,0,170
23:54:50,01000,5263,1,374,439,0,191,3,20075,0,170
23:54:54,01000,5263,1,374,438,0,191,3,20075,0,170
23:54:56,01000,5263,2,374,438,0,191,3,20075,0,170
23:54:58,01000,5263,1,374,439,0,191,3,20075,0,170
23:55:02,01000,5264,2,374,439,0,191,3,20075,0,170
23:55:06,01000,5264,1,374,439,0,191,3,20075,0,170
23:55:08,01000,5263,2,374,439,0,191,3,20075,0,170
23:55:10,01000,5264,2,374,439,0,191,3,20075,0,170
23:55:12,01000,5263,1,374,439,0,191,3,20075,0,170
23:55:14,01000,5263,2,374,439,0,191,3,20075,0,170
23:55:16,01000,5263,1,374,439,0,191,3,20075,0,170
23:55:18,01000,5263,2,374,439,0,191,3,20075,0,170
23:55:20,01000,5263,1,374,439,0,191,3,20075,0,170
23:55:22,01000,5263,2,374,439,0,191,3,20075,0,170
23:55:24,01000,5263,2,374,438,0,191,3,20075,0,170
23:55:26,01000,5263,1,374,438,0,191,3,20075,0,170
23:55:30,01000,5263,2,374,438,0,191,3,20075,0,170
23:55:34,01000,5263,1,374,438,0,191,3,20075,0,170
23:55:36,01000,5263,2,374,438,0,191,3,20075,0,170
23:55:44,01000,5263,2,374,439,0,191,3,20075,0,170
23:55:46,01000,5264,2,374,438,0,191,3,20075,0,170
23:55:50,01000,5263,1,374,438,0,191,3,20075,0,170
23:55:52,01000,5264,2,374,438,0,191,3,20075,0,170
23:55:54,01000,5263,2,374,438,0,191,3,20075,0,170
23:55:56,01000,5264,2,374,438,0,191,3,20075,0,170
23:55:58,01000,5263,2,374,438,0,191,3,20075,0,170
23:56:00,01000,5264,2,374,439,0,191,3,20075,0,170
23:56:02,01000,5264,1,374,439,0,191,3,20075,0,170
23:56:04,01000,5264,2,374,439,0,191,3,20075,0,170
23:56:06,01000,5263,2,374,439,0,191,3,20075,0,170
23:56:08,01000,5264,1,374,439,0,191,3,20075,0,170
23:56:10,01000,5264,1,374,438,0,191,3,20075,0,170
23:56:14,01000,5263,2,374,439,0,191,3,20075,0,170
23:56:16,01000,5263,1,374,438,0,191,3,20075,0,170
23:56:20,01000,5264,2,374,438,0,191,3,20075,0,170
23:56:22,01000,5264,1,374,439,0,191,3,20075,0,170
23:56:30,01000,5264,1,374,438,0,191,3,20075,0,170
23:56:36,01000,5263,1,374,438,0,191,3,20075,0,170
23:56:38,01000,5264,1,374,438,0,191,3,20075,0,170
23:56:40,01000,5264,1,374,439,0,191,3,20075,0,170
