23:57:32,01000,5258,2,364,412,0,191,3,20075,0,170
23:57:39,01000,5259,2,364,412,0,191,3,20075,0,170
23:57:59,01000,5258,2,364,412,0,191,3,20075,0,170
23:58:01,01000,5259,2,364,412,0,191,3,20075,0,170
23:58:03,01000,5258,2,364,412,0,191,3,20075,0,170
23:58:13,01000,5258,2,364,413,0,191,3,20075,0,170
23:58:17,01000,5258,2,364,412,0,191,3,20075,0,170
23:58:19,01000,5259,2,364,412,0,191,3,20075,0,170
23:58:21,01000,5258,2,364,412,0,191,3,20075,0,170
23:58:27,01000,5259,2,364,412,0,191,3,20075,0,170
23:58:29,01000,5258,2,364,412,0,191,3,20075,0,170
23:58:35,01000,5258,2,364,413,0,191,3,20075,0,170
23:58:39,01000,5258,2,364,412,0,191,3,20075,0,170
23:59:31,01000,5258,2,365,412,0,191,3,20075,0,170
23:59:33,01000,5258,2,364,412,0,191,3,20075,0,170
00:00:00,01000,5258,2,364,412,0,191,3,20075,0,170
00:00:23,01000,5258,2,364,413,0,191,3,20075,0,170
00:00:27,01000,5258,2,364,412,0,191,3,20075,0,170
00:00:29,01000,5258,2,364,413,0,191,3,20075,0,170
00:00:33,01000,5258,2,364,412,0,191,3,20075,0,170
00:00:35,01000,5258,2,364,413,0,191,3,20075,0,170
00:00:39,01000,5258,2,364,412,0,191,3,20075,0,170
00:00:41,01000,5258,2,364,413,0,191,3,20075,0,170
00:01:31,01000,5259,2,364,413,0,191,3,20075,0,170
00:01:33,01000,5258,2,364,413,0,191,3,20075,0,170
00:01:37,01000,5259,2,364,413,0,191,3,20075,0,170
00:01:39,01000,5258,2,364,413,0,191,3,20075,0,170
00:01:43,01000,5259,2,364,413,0,191,3,20075,0,170
00:01:49,01000,5258,2,364,413,0,191,3,20075,0,170
00:01:53,01000,5259,2,364,413,0,191,3,20075,0,170
00:01:59,01000,5258,2,364,413,0,191,3,20075,0,170
00:02:03,01000,5259,2,364,413,0,191,3,20075,0,170
00:02:07,01000,5258,2,364,413,0,191,3,20075,0,170
00:02:13,01000,5259,2,364,413,0,191,3,20075,0,170
00:02:15,01000,5258,2,364,413,0,191,3,20075,0,170
00:02:17,01000,5259,2,364,413,0,191,3,20075,0,170
00:02:19,01000,5258,2,364,413,0,191,3,20075,0,170
00:02:23,01000,5259,2,364,413,0,191,3,20075,0,170
00:02:25,01000,5258,2,364,413,0,191,3,20075,0,170
00:02:29,01000,5259,2,364,413,0,191,3,20075,0,170
